"Order ID","Date","month","Customer ID","Customer Name","Sales Person","Region","Item","Price","Quantity","Revenue"
"1817","8/17/2019","Aug","8","Company H","Laura Larsen","California","Item 3","69","8","552"
"1818","8/17/2019","Aug","5","Company E","Anna Weber","Texas","Item 2","199","4","796"
"1819","8/17/2019","Aug","9","Company I","Kim Fishman","California","Item 2","199","9","1791"
"1820","8/17/2019","Aug","2","Company B","Anna Weber","Texas","Item 3","69","9","621"
"1821","8/17/2019","Aug","7","Company G","Laura Larsen","California","Item 2","199","6","1194"
"1822","8/18/2019","Aug","17","Company Q","Oscar Knox","Arizona","Item 5","289","7","2023"
"1823","8/18/2019","Aug","9","Company I","Kim Fishman","California","Item 2","199","3","597"
"1824","8/18/2019","Aug","15","Company O","Michael Fox","New Mexico","Item 4","159","3","477"
"1825","8/19/2019","Aug","11","Company K","Michael Fox","New Mexico","Item 2","199","5","995"
"1826","8/19/2019","Aug","18","Company R","Andrew James","Arizona","Item 5","289","4","1156"
"1827","8/19/2019","Aug","2","Company B","Anna Weber","Texas","Item 5","289","2","578"
"1828","8/19/2019","Aug","18","Company R","Andrew James","Arizona","Item 3","69","6","414"
"1829","8/19/2019","Aug","13","Company M","Anne Lee","New Mexico","Item 3","69","4","276"
"1830","8/20/2019","Aug","5","Company E","Anna Weber","Texas","Item 5","289","2","578"
"1831","8/21/2019","Aug","8","Company H","Kim Fishman","California","Item 2","199","3","597"
"1832","8/21/2019","Aug","14","Company N","Anne Lee","New Mexico","Item 4","159","1","159"
"1833","8/21/2019","Aug","8","Company H","Laura Larsen","California","Item 3","69","5","345"
"1834","8/21/2019","Aug","5","Company E","Ben Wallace","Texas","Item 2","199","7","1393"
"1835","8/21/2019","Aug","5","Company E","Ben Wallace","Texas","Item 5","289","3","867"
"1836","8/21/2019","Aug","9","Company I","Laura Larsen","California","Item 2","199","5","995"
"1837","8/22/2019","Aug","6","Company F","Kim Fishman","California","Item 3","69","3","207"
"1838","8/22/2019","Aug","20","Company T","Andrew James","Arizona","Item 1","399","9","3591"
"1839","8/22/2019","Aug","19","Company S","Oscar Knox","Arizona","Item 5","289","5","1445"
"1840","8/22/2019","Aug","17","Company Q","Andrew James","Arizona","Item 2","199","5","995"
"1841","8/22/2019","Aug","3","Company C","Ben Wallace","Texas","Item 2","199","4","796"
"1842","8/22/2019","Aug","2","Company B","Anna Weber","Texas","Item 4","159","3","477"
"1843","8/22/2019","Aug","20","Company T","Oscar Knox","Arizona","Item 2","199","1","199"
"1844","8/22/2019","Aug","5","Company E","Anna Weber","Texas","Item 2","199","4","796"
"1845","8/22/2019","Aug","5","Company E","Ben Wallace","Texas","Item 4","159","2","318"
"1846","8/23/2019","Aug","7","Company G","Kim Fishman","California","Item 4","159","1","159"
"1847","8/23/2019","Aug","2","Company B","Anna Weber","Texas","Item 4","159","6","954"
"1848","8/24/2019","Aug","1","Company A","Ben Wallace","Texas","Item 3","69","5","345"
"1849","8/24/2019","Aug","4","Company D","Anna Weber","Texas","Item 1","399","7","2793"
"1850","8/25/2019","Aug","4","Company D","Ben Wallace","Texas","Item 4","159","1","159"
"1851","8/26/2019","Aug","14","Company N","Anne Lee","New Mexico","Item 3","69","2","138"
"1852","8/27/2019","Aug","11","Company K","Michael Fox","New Mexico","Item 3","69","9","621"
"1853","8/28/2019","Aug","16","Company P","Andrew James","Arizona","Item 3","69","2","138"
"1854","8/29/2019","Aug","16","Company P","Oscar Knox","Arizona","Item 4","159","8","1272"
"1855","8/29/2019","Aug","4","Company D","Ben Wallace","Texas","Item 4","159","0","0"
"1856","8/30/2019","Aug","19","Company S","Andrew James","Arizona","Item 4","159","7","1113"
"1857","8/30/2019","Aug","7","Company G","Laura Larsen","California","Item 2","199","1","199"
"1858","8/30/2019","Aug","17","Company Q","Andrew James","Arizona","Item 1","399","1","399"
"1859","8/30/2019","Aug","6","Company F","Kim Fishman","California","Item 3","69","0","0"
"1860","8/30/2019","Aug","14","Company N","Anne Lee","New Mexico","Item 1","399","4","1596"
"1861","8/30/2019","Aug","20","Company T","Oscar Knox","Arizona","Item 1","399","8","3192"
"1862","8/30/2019","Aug","10","Company J","Kim Fishman","California","Item 5","289","3","867"
"1863","8/31/2019","Aug","11","Company K","Michael Fox","New Mexico","Item 1","399","5","1995"
"1864","9/1/2019","Sep","16","Company P","Oscar Knox","Arizona","Item 5","289","3","867"
"1865","9/1/2019","Sep","11","Company K","Anne Lee","New Mexico","Item 1","399","4","1596"
"1866","9/1/2019","Sep","7","Company G","Laura Larsen","California","Item 3","69","6","414"
"1867","9/2/2019","Sep","3","Company C","Anna Weber","Texas","Item 5","289","6","1734"
"1868","9/2/2019","Sep","15","Company O","Michael Fox","New Mexico","Item 2","199","5","995"
"1869","9/3/2019","Sep","7","Company G","Kim Fishman","California","Item 1","399","1","399"
"1870","9/4/2019","Sep","19","Company S","Andrew James","Arizona","Item 1","399","9","3591"
"1871","9/4/2019","Sep","20","Company T","Oscar Knox","Arizona","Item 4","159","4","636"
"1872","9/5/2019","Sep","10","Company J","Laura Larsen","California","Item 3","69","7","483"
"1873","9/5/2019","Sep","8","Company H","Laura Larsen","California","Item 2","199","6","1194"
"1874","9/6/2019","Sep","9","Company I","Kim Fishman","California","Item 5","289","2","578"
"1875","9/6/2019","Sep","3","Company C","Ben Wallace","Texas","Item 4","159","9","1431"
"1876","9/6/2019","Sep","16","Company P","Oscar Knox","Arizona","Item 2","199","8","1592"
"1877","9/6/2019","Sep","1","Company A","Anna Weber","Texas","Item 1","399","3","1197"
"1878","9/6/2019","Sep","9","Company I","Kim Fishman","California","Item 3","69","1","69"
"1879","9/6/2019","Sep","4","Company D","Ben Wallace","Texas","Item 1","399","4","1596"
"1880","9/6/2019","Sep","11","Company K","Michael Fox","New Mexico","Item 4","159","3","477"
"1881","9/7/2019","Sep","9","Company I","Kim Fishman","California","Item 3","69","8","552"
"1882","9/7/2019","Sep","2","Company B","Anna Weber","Texas","Item 2","199","1","199"
"1883","9/8/2019","Sep","8","Company H","Laura Larsen","California","Item 3","69","4","276"
"1884","9/8/2019","Sep","13","Company M","Michael Fox","New Mexico","Item 1","399","4","1596"
"1885","9/8/2019","Sep","14","Company N","Anne Lee","New Mexico","Item 2","199","3","597"
"1886","9/8/2019","Sep","10","Company J","Laura Larsen","California","Item 5","289","2","578"
"1887","9/8/2019","Sep","8","Company H","Laura Larsen","California","Item 1","399","1","399"
"1888","9/8/2019","Sep","3","Company C","Anna Weber","Texas","Item 3","69","7","483"
"1889","9/9/2019","Sep","18","Company R","Oscar Knox","Arizona","Item 3","69","3","207"
"1890","9/10/2019","Sep","10","Company J","Laura Larsen","California","Item 2","199","5","995"
"1891","9/10/2019","Sep","17","Company Q","Andrew James","Arizona","Item 4","159","7","1113"
"1892","9/11/2019","Sep","5","Company E","Anna Weber","Texas","Item 1","399","9","3591"
"1893","9/11/2019","Sep","15","Company O","Anne Lee","New Mexico","Item 2","199","1","199"
"1894","9/12/2019","Sep","8","Company H","Laura Larsen","California","Item 4","159","0","0"
"1895","9/12/2019","Sep","15","Company O","Anne Lee","New Mexico","Item 1","399","1","399"
"1896","9/12/2019","Sep","20","Company T","Andrew James","Arizona","Item 5","289","0","0"
"1897","9/12/2019","Sep","1","Company A","Anna Weber","Texas","Item 4","159","3","477"
"1898","9/13/2019","Sep","3","Company C","Ben Wallace","Texas","Item 2","199","1","199"
"1899","9/14/2019","Sep","9","Company I","Laura Larsen","California","Item 2","199","0","0"
"1900","9/15/2019","Sep","2","Company B","Anna Weber","Texas","Item 2","199","6","1194"
"1901","9/16/2019","Sep","18","Company R","Andrew James","Arizona","Item 1","399","3","1197"
"1902","9/16/2019","Sep","14","Company N","Michael Fox","New Mexico","Item 1","399","8","3192"
"1903","9/16/2019","Sep","15","Company O","Anne Lee","New Mexico","Item 1","399","0","0"
"1904","9/17/2019","Sep","15","Company O","Anne Lee","New Mexico","Item 1","399","2","798"
"1905","9/17/2019","Sep","14","Company N","Anne Lee","New Mexico","Item 3","69","5","345"
"1906","9/17/2019","Sep","16","Company P","Andrew James","Arizona","Item 3","69","8","552"
"1907","9/17/2019","Sep","1","Company A","Anna Weber","Texas","Item 3","69","2","138"
"1908","9/18/2019","Sep","20","Company T","Andrew James","Arizona","Item 2","199","7","1393"
"1909","9/18/2019","Sep","15","Company O","Anne Lee","New Mexico","Item 3","69","8","552"
"1910","9/18/2019","Sep","14","Company N","Michael Fox","New Mexico","Item 4","159","7","1113"
"1911","9/18/2019","Sep","1","Company A","Ben Wallace","Texas","Item 1","399","6","2394"
"1912","9/19/2019","Sep","6","Company F","Kim Fishman","California","Item 5","289","7","2023"
"1913","9/19/2019","Sep","16","Company P","Oscar Knox","Arizona","Item 3","69","5","345"
"1914","9/19/2019","Sep","9","Company I","Laura Larsen","California","Item 3","69","0","0"
"1915","9/19/2019","Sep","11","Company K","Michael Fox","New Mexico","Item 2","199","9","1791"
"1916","9/20/2019","Sep","5","Company E","Anna Weber","Texas","Item 1","399","4","1596"
"1917","9/20/2019","Sep","4","Company D","Anna Weber","Texas","Item 5","289","8","2312"
"1918","9/20/2019","Sep","1","Company A","Anna Weber","Texas","Item 1","399","1","399"
"1919","9/20/2019","Sep","11","Company K","Anne Lee","New Mexico","Item 2","199","4","796"
"1920","9/20/2019","Sep","10","Company J","Laura Larsen","California","Item 4","159","9","1431"
"1921","9/20/2019","Sep","17","Company Q","Oscar Knox","Arizona","Item 1","399","1","399"
"1922","9/20/2019","Sep","8","Company H","Kim Fishman","California","Item 1","399","3","1197"
"1923","9/20/2019","Sep","12","Company L","Anne Lee","New Mexico","Item 4","159","8","1272"
"1924","9/20/2019","Sep","6","Company F","Kim Fishman","California","Item 2","199","0","0"
"1925","9/21/2019","Sep","19","Company S","Oscar Knox","Arizona","Item 5","289","1","289"
"1926","9/22/2019","Sep","1","Company A","Anna Weber","Texas","Item 2","199","3","597"
"1927","9/22/2019","Sep","6","Company F","Laura Larsen","California","Item 5","289","2","578"
"1928","9/22/2019","Sep","13","Company M","Anne Lee","New Mexico","Item 1","399","6","2394"
"1929","9/22/2019","Sep","9","Company I","Laura Larsen","California","Item 2","199","3","597"
"1930","9/23/2019","Sep","4","Company D","Anna Weber","Texas","Item 1","399","7","2793"
"1931","9/23/2019","Sep","2","Company B","Anna Weber","Texas","Item 1","399","0","0"
"1932","9/24/2019","Sep","7","Company G","Kim Fishman","California","Item 4","159","5","795"
"1933","9/24/2019","Sep","2","Company B","Ben Wallace","Texas","Item 4","159","7","1113"
"1934","9/25/2019","Sep","6","Company F","Laura Larsen","California","Item 5","289","8","2312"
"1935","9/25/2019","Sep","12","Company L","Michael Fox","New Mexico","Item 5","289","5","1445"
"1936","9/26/2019","Sep","17","Company Q","Andrew James","Arizona","Item 5","289","6","1734"
"1937","9/27/2019","Sep","15","Company O","Michael Fox","New Mexico","Item 5","289","2","578"
"1938","9/27/2019","Sep","13","Company M","Anne Lee","New Mexico","Item 5","289","5","1445"
"1939","9/27/2019","Sep","13","Company M","Anne Lee","New Mexico","Item 1","399","6","2394"
"1940","9/28/2019","Sep","12","Company L","Michael Fox","New Mexico","Item 4","159","1","159"
"1941","9/28/2019","Sep","11","Company K","Anne Lee","New Mexico","Item 3","69","3","207"
"1942","9/28/2019","Sep","4","Company D","Anna Weber","Texas","Item 2","199","0","0"
"1943","9/29/2019","Sep","18","Company R","Oscar Knox","Arizona","Item 3","69","3","207"
"1944","9/29/2019","Sep","12","Company L","Anne Lee","New Mexico","Item 2","199","2","398"
"1945","9/29/2019","Sep","19","Company S","Oscar Knox","Arizona","Item 5","289","0","0"
"1946","9/29/2019","Sep","16","Company P","Andrew James","Arizona","Item 2","199","4","796"
"1947","9/29/2019","Sep","19","Company S","Andrew James","Arizona","Item 2","199","2","398"
"1948","9/29/2019","Sep","1","Company A","Anna Weber","Texas","Item 5","289","8","2312"
"1949","9/29/2019","Sep","9","Company I","Kim Fishman","California","Item 1","399","4","1596"
"1950","9/30/2019","Sep","9","Company I","Laura Larsen","California","Item 3","69","7","483"
"1951","10/1/2019","Oct","20","Company T","Oscar Knox","Arizona","Item 4","159","1","159"
"1952","10/1/2019","Oct","8","Company H","Kim Fishman","California","Item 5","289","5","1445"
"1953","10/1/2019","Oct","18","Company R","Andrew James","Arizona","Item 3","69","0","0"
"1954","10/1/2019","Oct","2","Company B","Anna Weber","Texas","Item 1","399","2","798"
"1955","10/2/2019","Oct","10","Company J","Kim Fishman","California","Item 2","199","7","1393"
"1956","10/2/2019","Oct","13","Company M","Anne Lee","New Mexico","Item 4","159","5","795"
"1957","10/2/2019","Oct","17","Company Q","Oscar Knox","Arizona","Item 5","289","6","1734"
"1958","10/3/2019","Oct","8","Company H","Laura Larsen","California","Item 1","399","3","1197"
"1959","10/3/2019","Oct","12","Company L","Michael Fox","New Mexico","Item 3","69","7","483"
"1960","10/4/2019","Oct","19","Company S","Andrew James","Arizona","Item 4","159","3","477"
"1961","10/4/2019","Oct","9","Company I","Kim Fishman","California","Item 5","289","8","2312"
"1962","10/4/2019","Oct","20","Company T","Oscar Knox","Arizona","Item 1","399","3","1197"
"1963","10/5/2019","Oct","20","Company T","Andrew James","Arizona","Item 5","289","1","289"
"1964","10/5/2019","Oct","4","Company D","Anna Weber","Texas","Item 5","289","3","867"
"1965","10/5/2019","Oct","4","Company D","Ben Wallace","Texas","Item 2","199","2","398"
"1966","10/5/2019","Oct","15","Company O","Michael Fox","New Mexico","Item 1","399","0","0"
"1967","10/5/2019","Oct","20","Company T","Andrew James","Arizona","Item 1","399","9","3591"
"1968","10/5/2019","Oct","1","Company A","Ben Wallace","Texas","Item 3","69","2","138"
"1969","10/5/2019","Oct","3","Company C","Ben Wallace","Texas","Item 2","199","1","199"
"1970","10/5/2019","Oct","11","Company K","Anne Lee","New Mexico","Item 1","399","2","798"
"1971","10/5/2019","Oct","17","Company Q","Oscar Knox","Arizona","Item 3","69","6","414"
"1972","10/5/2019","Oct","8","Company H","Kim Fishman","California","Item 3","69","0","0"
"1973","10/5/2019","Oct","12","Company L","Michael Fox","New Mexico","Item 1","399","6","2394"
"1974","10/6/2019","Oct","19","Company S","Oscar Knox","Arizona","Item 5","289","1","289"
"1975","10/7/2019","Oct","6","Company F","Kim Fishman","California","Item 4","159","4","636"
"1976","10/7/2019","Oct","15","Company O","Michael Fox","New Mexico","Item 4","159","1","159"
"1977","10/8/2019","Oct","10","Company J","Kim Fishman","California","Item 4","159","6","954"
"1978","10/8/2019","Oct","14","Company N","Anne Lee","New Mexico","Item 2","199","0","0"
"1979","10/9/2019","Oct","11","Company K","Anne Lee","New Mexico","Item 4","159","0","0"
"1980","10/9/2019","Oct","17","Company Q","Oscar Knox","Arizona","Item 3","69","4","276"
"1981","10/9/2019","Oct","12","Company L","Michael Fox","New Mexico","Item 5","289","0","0"
"1982","10/9/2019","Oct","15","Company O","Anne Lee","New Mexico","Item 3","69","1","69"
"1983","10/10/2019","Oct","3","Company C","Ben Wallace","Texas","Item 1","399","1","399"
"1984","10/11/2019","Oct","20","Company T","Oscar Knox","Arizona","Item 2","199","1","199"
"1985","10/12/2019","Oct","13","Company M","Michael Fox","New Mexico","Item 1","399","3","1197"
"1986","10/12/2019","Oct","1","Company A","Anna Weber","Texas","Item 3","69","8","552"
"1987","10/13/2019","Oct","9","Company I","Kim Fishman","California","Item 5","289","0","0"
"1988","10/13/2019","Oct","2","Company B","Ben Wallace","Texas","Item 2","199","5","995"
"1989","10/13/2019","Oct","12","Company L","Anne Lee","New Mexico","Item 5","289","3","867"
"1990","10/13/2019","Oct","11","Company K","Michael Fox","New Mexico","Item 2","199","4","796"
"1991","10/14/2019","Oct","3","Company C","Anna Weber","Texas","Item 2","199","7","1393"
"1992","10/15/2019","Oct","5","Company E","Anna Weber","Texas","Item 4","159","7","1113"
"1993","10/16/2019","Oct","15","Company O","Anne Lee","New Mexico","Item 2","199","1","199"
"1994","10/16/2019","Oct","3","Company C","Anna Weber","Texas","Item 3","69","3","207"
"1995","10/16/2019","Oct","1","Company A","Anna Weber","Texas","Item 2","199","8","1592"
"1996","10/16/2019","Oct","9","Company I","Laura Larsen","California","Item 3","69","8","552"
"1997","10/16/2019","Oct","5","Company E","Ben Wallace","Texas","Item 3","69","6","414"
"1998","10/16/2019","Oct","3","Company C","Ben Wallace","Texas","Item 1","399","6","2394"
